#step,#updates,reviewer id,reviewer type,bid req,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,step 1 allocation,step 2 allocation,step 3 allocation,realized cost,total bid,total price,total realized cost,matching algorithm
4,0,0,UniformBidder,8,False,16,5.959086751932838,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.9409084345157112,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,17,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,18,1.1240683238667308,TBD,3.0,1,TBD,0,TBD,0.0,0,0.029605263157894735,0.0,0.0,0.029605263157894735,0.03327833853552822,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,19,7.53314764909758,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.1894443656469862,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,20,5.682050372792104,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.8971658483355953,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,21,3.9064689749940946,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.6168108907885412,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,22,4.566546377988473,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.5257536948341992,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,23,0.9258072951513721,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.06699921214911246,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,24,0.9364705880071014,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.0677708978163034,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,25,6.175383469304375,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.9750605477849013,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,26,1.4765410374372685,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.2331380585427266,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,27,5.6512373002824035,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.8923006263603794,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,28,0.6072289426266817,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.06991122694715085,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,29,0.20756510208076884,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.03277343717064771,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,30,0.5807758003235093,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.09170144215634357,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,31,3.7539921814128077,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.5927356075914959,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,32,0.6699161157667464,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.07712850017051356,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,33,0.0,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,34,4.647040145707326,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.33629895791303016,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,35,7.950926914239851,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.9154027697315618,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,36,7.459477340143826,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.1778122116016567,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,37,0.07174413530750723,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.0051920097919906545,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,38,7.84138769731078,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.9027913467298595,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,39,6.5278345893843115,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.030710724639628,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,40,1.868903540700209,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.21516981554114248,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,41,5.802148773557635,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.9161287537196264,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,42,4.165462913760967,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.6577046705938369,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,43,7.836203455899966,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.9021944768305882,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,44,0.8140080107956215,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.12852758065194023,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,45,5.976926182553732,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.9437251867190103,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,46,6.708591144122919,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.059251233282566,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,47,6.862732664536702,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.49664512703884034,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,48,6.474166071590236,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.0222367481458268,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,49,2.9185189517340486,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.4608187818527445,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,50,7.528964491060475,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.1887838670095487,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,0,UniformBidder,8,False,51,2.9249939971740844,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.211677197163914,0.0,0.0,25.563954984694636,FractionalAllocation
4,0,1,UniformBidder,8,True,0,0.6575057478488306,TBD,2.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.5342234201271749,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,1,5.2000224004375335,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,2,1.17871012897366,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,3,0.9777662818456491,TBD,2.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.7944351039995898,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,4,3.989235697366923,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,5,5.102565209129395,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,6,6.40959758082949,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,7,4.839341439659255,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,8,7.601683711145476,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,9,0.268510241556113,TBD,3.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.21816457126434183,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,10,1.4092108184134209,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,11,0.9488580586641294,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.7709471726646051,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,12,5.278105336859403,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,13,6.649402695398994,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,14,4.369106829452829,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,15,7.156052518555271,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,16,3.3554711181286097,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,17,1.2233566067373052,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,18,0.2798323299377907,TBD,3.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.22736376807445496,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,19,4.833507476488093,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,20,5.249551678033292,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,21,7.089943252234851,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,22,0.5995949761430923,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.4871709181162625,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,23,5.300902595137463,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,24,5.040931535589814,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,25,4.830813096039857,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,26,4.682908887360497,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,27,2.4322850068261985,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,28,0.11795869413191562,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.09584143898218145,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,29,1.6634714905431562,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,30,5.017933348306916,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,31,2.441631260418172,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,32,6.0412207485307095,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,33,3.2992885128576237,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,34,0.0,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,35,3.903307294819018,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,36,1.5609661350212996,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,37,7.857223288372322,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,38,4.216588338667611,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,39,7.872234257446798,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,40,0.9774441952486184,TBD,1.0,1,TBD,0,TBD,1.0,1,0.8125,1.0,0.8125,0.8125,0.7941734086395025,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,41,6.58458421617252,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,42,4.826936213892162,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,43,2.754073533004644,TBD,1.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,44,6.036024093542144,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,45,2.420916884235319,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,46,4.613448907515634,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,47,2.6721318116013535,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,48,7.850237254865233,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,49,4.079458528264674,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,50,4.76302747424308,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,1,UniformBidder,8,True,51,7.8802531805707865,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.922319801868113,FractionalAllocation
4,0,2,UniformBidder,8,False,0,3.4874982891958286,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.25238474461285604,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,1,6.200198268438893,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.9789786739640356,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,2,0.9815633010536252,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.11300893268709501,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,3,4.013055990741604,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.290418525645774,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,4,6.46153401755921,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.7439266138637248,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,5,6.75520722480911,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.0666116670751227,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,6,6.340124428520772,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.0010722781874903,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,7,1.5312366807868287,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.17629369680111515,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,8,4.331717761866408,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.6839554360841695,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,9,2.755797751770463,TBD,3.0,1,TBD,0,TBD,0.0,0,0.029605263157894735,0.0,0.0,0.029605263157894735,0.08158611765109923,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,10,3.7449188230411927,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.5913029720591356,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,11,5.922362804052556,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.681850980729735,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,12,0.9179070526887595,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.06642748407616023,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,13,0.0,TBD,2.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,14,1.3599052607005282,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.21472188326850444,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,15,0.4130229953056712,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.04755198959111346,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,16,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,17,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,18,4.870140196816825,TBD,3.0,1,TBD,0,TBD,0.0,0,0.029605263157894735,0.0,0.0,0.029605263157894735,0.14418178214260338,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,19,2.3262699573745804,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.3673057827433548,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,20,7.078765081773668,TBD,0.0,1,TBD,0,TBD,0.0,0,0.15789473684210525,0.0,0.0,0.15789473684210525,1.1176997497537369,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,21,0.0,TBD,0.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,22,3.1077588974646453,TBD,1.0,1,TBD,0,TBD,0.0,0,0.11513157894736842,0.0,0.0,0.11513157894736842,0.35780118885283746,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,23,4.688056072305459,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.3392672157589477,0.0,0.0,25.957845316639972,FractionalAllocation
4,0,2,UniformBidder,8,False,24,2.587217450304631,TBD,2.0,1,TBD,0,TBD,0.0,0,0.07236842105263158,0.0,0.0,0.07236842105263158,0.18723284179836144,0.0,0.0,25.957845316639972,FractionalAllocation
